"lex.id","colex.id","lc.id","concepticon.id","concept.ru","concept.en","subentry","aux","opt","excl","orthographic","phonemic","gloss","ipa","def.ru","def.en","cx1","cx1.ru","cx1.en","cx2","cx2.ru","cx2.en","cx3","cx3.ru","cx3.en","gender","notes","todo","lang"
"84",,"84",,"СЕСТРА","SISTER","sg",,,,"руцци","rucːi","R(brother)","rut͡sːi",,,,,,,,,,,,,,,"itsari"
"84",,"84",,,,"pl","aux",,,"руццби","rucː-bi","R(brother)-PL","rut͡sːbi",,,,,,,,,,,,,,,"itsari"
"85",,"85",,"БЛИЗНЕЦЫ","TWINS",,,,,"кӀвидяркьиӀ","kʼʷi-d-aˁrqʼ-iˁ","R(two)-NPL-R(LV.do)-PL","kʼʷidaˁrqʼˁɪˁ",,,,,,,,,,,,,,,"itsari"
"86",,"86",,"ДЕДУШКА (ОТЕЦ ОТЦА)","GRANDFATHER (FATHER OF FATHER)","sg",,,,"хаттай","χatːaj","R(grandfather)","χatːaj","дедушка, тесть, свёкор","grandfather, father-in-law",,,,,,,,,,,,,"itsari"
"86",,"86",,,,"pl","aux",,,"хаттайти","χatːaj-ti","R(grandfather)-PL","χatːajtʰi",,,,,,,,,,,,,,,"itsari"
"87","86","87",,"ДЕДУШКА (ОТЕЦ МАТЕРИ)","GRANDFATHER (FATHER OF MOTHER)","sg",,,,"хаттай","χatːaj","R(grandfather)","χatːaj","дедушка, тесть, свёкор","grandfather, father-in-law",,,,,,,,,,,,,"itsari"
"87","86","87",,,,"pl","aux",,,"хаттайти","χatːaj-ti","R(grandfather)-PL","χatːajtʰi",,,,,,,,,,,,,,,"itsari"
"88",,"88",,"БАБУШКА (МАТЬ ОТЦА)","GRANDMOTHER (MOTHER OF FATHER)","sg",,,,"хабай","χabaj","R(grandmother)","χabaj","бабушка, тёща, свекровь","grandmother, mother-in-law",,,,,,,,,,,,"<strong>also mother-in-law?</strong>","itsari"
"88",,"88",,,,"pl","aux",,,"хабайти","χabaj-ti","R(grandmother)-PL","χabajtʰi",,,,,,,,,,,,,,,"itsari"
"89","88","89",,"БАБУШКА (МАТЬ МАТЕРИ)","GRANDMOTHER (MOTHER OF MOTHER)","sg",,,,"хабай","χabaj","R(grandmother)","χabaj","бабушка, тёща, свекровь","grandmother, mother-in-law",,,,,,,,,,,,,"itsari"
"89","88","89",,,,"pl","aux",,,"хабайти","χabaj-ti","R(grandmother)-PL","χabajtʰi",,,,,,,,,,,,,,,"itsari"
"90",,"90",,"ВНУК (СЫН СЫНА)","GRANDSON (SON OF SON)","sg",,,,"дёрхӀёла дёрхӀё","duˁrħuˁ-la duˁrħuˁ","R(son)-GEN R(son)","duˁrħuˁla duˁrħuˁ",,,,,,,,,,,,,,,"itsari"
"90",,"90",,,,"pl","aux",,,"дёрхӀёла дегьни","duˁrħuˁ-la deh-ni","R(son)-GEN R(son)-PL","duˁrħuˁla dehni",,,,,,,,,,,,,,,"itsari"
"91",,"91",,"ВНУК (СЫН ДОЧЕРИ)","GRANDSON (SON OF DAUGHTER)","sg",,,,"рирссила дёрхӀё","rirsːi-la duˁrħuˁ","R(daughter)-GEN R(son)","rirsːila duˁrħuˁ",,,,,,,,,,,,,,,"itsari"
"91",,"91",,,,"pl","aux",,,"рирссила дегьни","rirsːi-la deh-ni","R(daughter)-GEN R(son)-PL","rirsːila dehni",,,,,,,,,,,,,,,"itsari"
"92",,"92",,"ВНУЧКА (ДОЧЬ СЫНА)","GRANDDAUGHTER (DAUGHTER OF SON)","sg",,,,"дёрхӀёла рирсси","duˁrħuˁ-la rirsːi","R(son)-GEN R(daughter)","duˁrħuˁla rirsːi",,,,,,,,,,,,,,,"itsari"
"92",,"92",,,,"pl","aux",,,"дёрхӀёла рирсби","duˁrħuˁ-la rirs-bi","R(son)-GEN R(daughter)-PL","duˁrħuˁla rirsbi ",,,,,,,,,,,,,,,"itsari"
"93",,"93",,"ВНУЧКА (ДОЧЬ ДОЧЕРИ)","GRANDDAUGHTER (DAUGHTER OF DAUGHTER)","sg",,,,"рирссила рирсси","rirsːi-la rirsːi","R(daughter)-GEN R(daughter)","rirsːila rirsːi",,,,,,,,,,,,,,,"itsari"
"93",,"93",,,,"pl","aux",,,"рирссила рирсби","rirsːi-la rirs-bi","R(daughter)-GEN R(daughter)-PL","rirsːila rirs-bi",,,,,,,,,,,,,,,"itsari"
"94",,"94",,"ДЯДЯ (БРАТ ОТЦА)","UNCLE (BROTHER OF FATHER)","sg",,,,"ацци","acːi","R(uncle)","ʔat͡sːi",,,,,,,,,,,,,,,"itsari"
"94",,"94",,,,"pl","aux",,,"аццби","acː-bi","R(uncle)-PL","ʔat͡sːbi",,,,,,,,,,,,,,,"itsari"
"95","94","95",,"ДЯДЯ (БРАТ МАТЕРИ)","UNCLE (BROTHER OF MOTHER)","sg",,,,"ацци","acːi","R(uncle)","ʔat͡sːi",,,,,,,,,,,,,,,"itsari"
"95","94","95",,,,"pl","aux",,,"аццби","acː-bi","R(uncle)-PL","ʔat͡sːbi",,,,,,,,,,,,,,,"itsari"
"96",,"96",,"ТЁТЯ (СЕСТРА ОТЦА)","AUNT (SISTER OF FATHER)","sg",,,,"азай","azaj","R(aunt)","ʔazaj",,,,,,,,,,,,,,,"itsari"
"96",,"96",,,,"pl","aux",,,"азайти","azaj-ti","R(aunt)-PL","ʔazajtʰi",,,,,,,,,,,,,,,"itsari"
"97","96","97",,"ТЁТЯ (СЕСТРА МАТЕРИ)","AUNT (SISTER OF MOTHER)","sg",,,,"азай","azaj","R(aunt)","ʔazaj",,,,,,,,,,,,,,,"itsari"
"97","96","97",,,,"pl","aux",,,"азайти","azaj-ti","R(aunt)-PL","ʔazajtʰi",,,,,,,,,,,,,,,"itsari"
"98",,"98",,"ПЛЕМЯННИК (СЫН БРАТА)","NEPHEW (SON OF BROTHER)","sg",,,,"хъини","qini","R(nephew)","q͡χʰini","племянник, племянница","nephew, niece",,,,,,,,,,,,,"itsari"
"98",,"98",,,,"pl","aux",,,"хъинпи","qin-pi","R(nephew)-PL","q͡χʰinpʰi",,,,,,,,,,,,,,,"itsari"
"99","98","99",,"ПЛЕМЯННИК (СЫН СЕСТРЫ)","NEPHEW (SON OF SISTER)","sg",,,,"хъини","qini","R(nephew)","q͡χʰini","племянник, племянница","nephew, niece",,,,,,,,,,,,,"itsari"
"99","98","99",,,,"pl","aux",,,"хъинпи","qin-pi","R(nephew)-PL","q͡χʰinpʰi",,,,,,,,,,,,,,,"itsari"
"100","98","100",,"ПЛЕМЯННИЦА (ДОЧЬ БРАТА)","NIECE (DAUGHTER OF BROTHER)","sg",,,,"хъини","qini","R(nephew)","q͡χʰini","племянник, племянница","nephew, niece",,,,,,,,,,,,,"itsari"
"100","98","100",,,,"pl","aux",,,"хъинпи","qin-pi","R(nephew)-PL","q͡χʰinpʰi",,,,,,,,,,,,,,,"itsari"
"101","98","101",,"ПЛЕМЯННИЦА (ДОЧЬ СЕСТРЫ)","NIECE (DAUGHTER OF SISTER)","sg",,,,"хъини","qini","R(nephew)","q͡χʰini","племянник, племянница","nephew, niece",,,,,,,,,,,,,"itsari"
"101","98","101",,,,"pl","aux",,,"хъинпи","qin-pi","R(nephew)-PL","q͡χʰinpʰi",,,,,,,,,,,,,,,"itsari"
"102",,"102",,"ДВОЮРОДНЫЙ БРАТ","COUSIN (MALE)","sg",,,,"?",,,,,,,,,,,,,,,,,"<strong>уццикьар?</strong>","itsari"
"102",,"102",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"103",,"103",,"ДВОЮРОДНАЯ СЕСТРА","COUSIN (FEMALE)","sg",,,,"?",,,,,,,,,,,,,,,,,"<strong>руццикьар?</strong>","itsari"
"103",,"103",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"104","86","104",,"ТЕСТЬ","FATHER-IN-LAW (FATHER OF WIFE)","sg",,,,"хаттай","χatːaj","R(grandfather)","χatːaj","дедушка, тесть, свёкор","grandfather, father-in-law",,,,,,,,,,,,,"itsari"
"104","86","104",,,,"pl","aux",,,"хаттайти","χatːaj-ti","R(grandfather)-PL","χatːajtʰi",,,,,,,,,,,,,,,"itsari"
"105","86","105",,"СВЁКОР","FATHER-IN-LAW (FATHER OF HUSBAND)","sg",,,,"хаттай","χatːaj","R(grandfather)","χatːaj","дедушка, тесть, свёкор","grandfather, father-in-law",,,,,,,,,,,,,"itsari"
"105","86","105",,,,"pl","aux",,,"хаттайти","χatːaj-ti","R(grandfather)-PL","χatːajtʰi",,,,,,,,,,,,,,,"itsari"
"106","88","106",,"ТЁЩА","MOTHER-IN-LAW (MOTHER OF WIFE)","sg",,,,"хабай","χabaj","R(grandmother)","χabaj","бабушка, тёща, свекровь","grandmother, mother-in-law",,,,,,,,,,,,,"itsari"
"106","88","106",,,,"pl","aux",,,"хабайти","χabaj-ti","R(grandmother)-PL","χabajtʰi",,,,,,,,,,,,,,,"itsari"
"107","88","107",,"СВЕКРОВЬ","MOTHER-IN-LAW (MOTHER OF HUSBAND)","sg",,,,"хабай","χabaj","R(grandmother)","χabaj","бабушка, тёща, свекровь","grandmother, mother-in-law",,,,,,,,,,,,,"itsari"
"107","88","107",,,,"pl","aux",,,"хабайти","χabaj-ti","R(grandmother)-PL","χabajtʰi",,,,,,,,,,,,,,,"itsari"
"108",,"108",,"ЗЯТЬ","SON-IN-LAW","sg",,,,"нуца","nuca","R(son-in-law)","nut͡sʰa",,,,,,,,,,,,,,,"itsari"
"108",,"108",,,,"pl","aux",,,"нуциппи","nuc-ipːi","R(son-in-law)-PL","nut͡sʰipːi",,,,,,,,,,,,,,,"itsari"
"109",,"109",,"СНОХА","DAUGHTER-IN-LAW (OF A MAN)","sg",,,,"дёрхӀёла хьхьунул","duˁrħuˁ-la xːunul","R(son)-GEN R(wife)","duˁrħuˁla xːunul",,,,,,,,,,,,,,,"itsari"
"109",,"109",,,,"pl","aux",,,"дёрхӀёла хьхьунри","duˁrħuˁ-la xːunri","R(son)-GEN R(wife)-PL","duˁrħuˁla xːunri",,,,,,,,,,,,,,,"itsari"
"110","109","110",,"НЕВЕСТКА","DAUGHTER-IN-LAW (OF A WOMAN)","sg",,,,"дёрхӀёла хьхьунул","duˁrħuˁ-la xːunul","R(son)-GEN R(wife)","duˁrħuˁla xːunul",,,,,,,,,,,,,,,"itsari"
"110","109","110",,,,"pl","aux",,,"дёрхӀёла хьхьунри","duˁrħuˁ-la xːunri","R(son)-GEN R(wife)-PL","duˁrħuˁla xːunri",,,,,,,,,,,,,,,"itsari"
"111",,"111",,"ОТЧИМ","STEPFATHER","sg",,"opt",,"ххёл ттатти ","χːuˁl tːatːi","R(guest) R(father)","χːuˁl tːatːi",,,,,,,,,,,,,,,"itsari"
"111",,"111",,,,"pl","aux","opt",,"ххёл ттаттби","χːuˁl tːatːbi","R(guest) R(father)-PL","χːuˁl tːatːbi",,,,,,,,,,,,,,,"itsari"
"112",,"112",,"МАЧЕХА","STEPMOTHER","sg",,"opt",,"ххёл ваба","χːuˁl waba","R(guest) R(mother)","χːuˁl waba",,,,,,,,,,,,,,,"itsari"
"112",,"112",,,,"pl","aux","opt",,"ххёл вабни","χːuˁl wab-ni","R(guest) R(mother)-PL","χːuˁl wabni",,,,,,,,,,,,,,,"itsari"
"113",,"113",,"ПАСЫНОК","STEPSON","sg",,"opt",,"ххёл дёрхӀё","χːuˁl duˁrħuˁ","R(guest) R(son)","χːuˁl duˁrħuˁ",,,,,,,,,,,,,,,"itsari"
"113",,"113",,,,"pl","aux","opt",,"ххёл дегьни","χːuˁl deh-ni","R(guest) R(son)-PL","χːuˁl dehni",,,,,,,,,,,,,,,"itsari"
"114",,"114",,"ПАДЧЕРИЦА","STEPDAUGHTER","sg",,"opt",,"ххёл рирсси","χːuˁl rirsːi","R(guest) R(daughter)","χːuˁl rirsːi",,,,,,,,,,,,,,,"itsari"
"114",,"114",,,,"pl","aux","opt",,"ххёл рирсби","χːuˁl rirs-bi","R(guest) R(daughter)-PL","χːuˁl rirsbi",,,,,,,,,,,,,,,"itsari"
"115",,"115",,"СИРОТА","ORPHAN","sg",,,,"йатӀим","jatʼim","R(orphan)","jatʼim",,,,,,,,,,,,,,,"itsari"
"115",,"115",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"116",,"116",,"ВДОВА","WIDOW","sg",,,,"ккама","kːama","R(widow)","kːama",,,,,,,,,,,,,,,"itsari"
"116",,"116",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"117","116","117",,"ВДОВЕЦ","WIDOWER","sg",,,,"ккама","kːama","R(widow)","kːama",,,,,,,,,,,,,,,"itsari"
"117","116","117",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"118",,"118",,"СЕМЬЯ","FAMILY","sg",,,,"кулпат","kulpat","R(family)","kʰulpʰatʰ",,,,,,,,,,,,,,,"itsari"
"118",,"118",,,,"pl","aux",,,"кулпати","kulpat-i","R(family)-PL","kʰulpʰatʰi",,,,,,,,,,,,,,,"itsari"
"119",,"119",,"РОД","CLAN","sg",,,,"рукь","ruqʼ","R(clan)","ruqʼ","род по отцовской линии","clan based on father’s lineage",,,,,,,,,,,,,"itsari"
"119",,"119",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"120",,"120",,"Я","ME","nom",,,,"ду","du","R(I)","du",,,,,,,,,,,,,,,"itsari"
"120",,"120",,,,"obl","aux",,,"дул","du-l","R(I)-ERG","dul",,,,,,,,,,,,,,,"itsari"
"121",,"121",,"ТЫ","THOU","nom",,,,"у","u","R(thou)","ʔu",,,,,,,,,,,,,,,"itsari"
"121",,"121",,,,"obl","aux",,,"ул","u-l","R(thou)-ERG","ʔul",,,,,,,,,,,,,,,"itsari"
"122",,"122",,"ЭТОТ","THIS",,,,,"иж","iž","R(this)","ʔiʒ",,,,,,,,,,,,,,,"itsari"
"123",,"123",,"ТОТ (ОКОЛО СЛУШАЮЩЕГО)","THAT (MEDIAL)",,,,,"ил","il","R(that)","ʔil",,,,,,,,,,,,,,,"itsari"
"124",,"124",,"ТОТ (ВДАЛИ, ПО ГОРИЗОНТАЛИ)","THAT (DISTAL, HORIZONTAL)",,,,,"ит","it","R(that)",,,,,,,,,,,,,,,,"itsari"
"125",,"125",,"МЫ (ЭКСКЛЮЗИВНОЕ)","WE (EXCLUSIVE)","nom",,,,"нушша","nušːa","R(we)","nuʃːa","мы, вы","we, you (pl.)",,,,,,,,,,,,,"itsari"
"125",,"125",,,,"obl","aux",,,"нушшал","nušːa-l","R(we)-ERG","nuʃːal",,,,,,,,,,,,,,,"itsari"
"126","125","126",,"МЫ (ИНКЛЮЗИВНОЕ)","WE (INCLUSIVE)","nom",,,,"нушша","nušːa","R(we)","nuʃːa","мы, вы","we, you (pl.)",,,,,,,,,,,,,"itsari"
"126","125","126",,,,"obl","aux",,,"нушшал","nušːa-l","R(we)-ERG","nuʃːal",,,,,,,,,,,,,,,"itsari"
"127",,"127",,"ВЫ","YOU (PLURAL)","nom",,,,"нушша","nušːa","R(you)","nuʃːa","мы, вы","we, you (pl.)",,,,,,,,,,,,,"itsari"
"127",,"127",,,,"obl","aux",,,"нушшал","nušːa-l","R(you)-ERG","nuʃːal",,,,,,,,,,,,,,,"itsari"
"128",,"128",,"СЕБЯ","SELF","nom",,"opt",,"цаб","ca-b","R(self)-CL3","t͡sʰab",,,,,,,,,,,,,,,"itsari"
"128",,"128",,,,"obl","aux","opt",,"циний","cin-ij","R(self)-DAT","t͡sʰinij",,,,,,,,,,,,,,,"itsari"
"129",,"129",,"ЗВЕРЬ","WILD ANIMAL","sg",,,,"жанивар","žaniwar","R(wild.animal)","ʒaniwar",,,,,,,,,,,,,,,"itsari"
"129",,"129",,,,"pl","aux",,,"жаниварти","žaniwar-ti","R(wild.animal)-PL","ʒaniwartʰi",,,,,,,,,,,,,,,"itsari"
"130","68","130",,"ДЕТЕНЫШ","CUB","sg",,,,"дёрхӀё","duˁrħuˁ","R(cub)","duˁrħuˁ",,"son, cub",,,,,,,,,,,,,"itsari"
"130","68","130",,,,"pl","aux",,,"дегьни","deh-ni","R(cub)-PL","dehni",,,,,,,,,,,,,,,"itsari"
"131",,"131",,"СКОТ (ДОМАШНИЙ)","LIVESTOCK",,,,,"хӀяйванти","ħaˁjwan-ti","R(domestic.animal)-PL","ħaˁjwantʰi",,"domestic animals",,,,,,,,,,,,,"itsari"
"132",,"132",,"ПАСТБИЩЕ (ЛЕТНЕЕ)","PASTURE (SUMMER)","sg",,,,"дичила","diči-la","R(pasture)-NMLZ","dit͡ʃʰila",,,,,,,,,,,,,"Locative noun",,"itsari"
"132",,"132",,,,"loc.ess","aux",,,"дичиб","diči-b","R(pasture)-CL3[ESS]","dit͡ʃʰib",,,,,,,,,,,,,,,"itsari"
"133",,"133",,"ПАСТУХ (КОРОВ)","HERDSMAN (OF COWS)","sg",,,,"дуклушш","duklušː","R(herdsman)","dukluʃː",,"herdsman, shepherd",,,,,,,,,,,,,"itsari"
"133",,"133",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"134","133","134",,"ЧАБАН","SHEPHERD","sg",,,,"дуклушш","duklušː","R(shepherd)","dukluʃː",,"herdsman, shepherd",,,,,,,,,,,,,"itsari"
"134","133","134",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"135",,"135",,"ХЛЕВ","CATTLE SHED","sg",,,,"дёрхъӀ","duˁrqˁ","R(cattle.shed)","duˁrqˁʰ",,,,,,,,,,,,,,,"itsari"
"135",,"135",,,,"pl","aux",,,"дёрхъыппи","duˁrqˁ-ipːi","R(cattle.shed)-PL","duˁrqˁʰipːi",,,,,,,,,,,,,,,"itsari"
"135",,"135",,,,"loc.ess","aux",,,"дёрхъыб","duˁrqˁ-i-b","R(cattle.shed)-LOC-CL3[ESS]","duˁrqˁʰib",,,,,,,,,,,,,,,"itsari"
"136",,"136",,"ОВЧАРНЯ","SHEEP SHED","sg",,"opt",,"машши","mašːi","R(sheep.shed)","maʃːi",,,,,,,,,,,,,,,"itsari"
"136",,"136",,,,"pl","aux","opt",,"машшиппи","mašː-ipːi","R(sheep.shed)-PL","maʃːipːi",,,,,,,,,,,,,,,"itsari"
"136",,"136",,,,"loc.ess","aux","opt",,"машшицциб","maši-cːi-b","R(sheep.shed)-INTER-CL3[ESS]","maʃːit͡sːib",,,,,,,,,,,,,,,"itsari"
"137",,"137",,"ЗАГОН ДЛЯ ДОЙКИ ОВЕЦ","SHEEP MILKING SHED","sg",,,,"бихъла","biqla","R(milking.shed)","biq͡χʰla",,,,,,,,,,,,,"The abs. and loc. have a stress difference: bíqla vs. biqlá.",,"itsari"
"137",,"137",,,,"pl","aux",,,"бихълаби","biqla-bi","R(milking.shed)-PL","biq͡χʰlabi",,,,,,,,,,,,,,,"itsari"
"137",,"137",,,,"loc.ess","aux",,,"бихълаб","biqla-b","R(milking.shed).LOC-N[ESS]","biq͡χʰlab",,,,,,,,,,,,,,,"itsari"
"138",,"138",,"СЕНОВАЛ","HAYLOFT","sg",,,,"дигъвала","diʁʷa-la","R(hayloft)-NMLZ","diʁʷala",,,,,,,,,,,,,,,"itsari"
"138",,"138",,,,"pl","aux",,,"дигъурби","diʁ-urbi","R(hayloft)-PL","diʁurbi",,,,,,,,,,,,,,,"itsari"
"138",,"138",,,,"loc.ess","aux",,,"дигъваб","diʁʷa-b","R(hayloft)-CL3[ESS]","diʁʷab",,,,,,,,,,,,,,,"itsari"
"139",,"139",,"ГУМНО","THRESHING-FLOOR","sg",,,,"дирез","direz","R(threshing.floor)","direz",,,,,,,,,,,,,,,"itsari"
"139",,"139",,,,"pl","aux",,,"дирезми","direz-mi","R(threshing.floor)-PL","direzmi",,,,,,,,,,,,,,,"itsari"
"139",,"139",,,,"loc.ess","aux",,,"дирезиб","direz-i-b","R(threshing.floor)-LOC-CL3[ESS]","direzib",,,,,,,,,,,,,,,"itsari"
"140",,"140",,"СНОП","SHEAF","sg",,,,"?",,,,,,,,,,,,,,,,,,"itsari"
"140",,"140",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"141",,"141",,"СТОГ","STACK","sg",,,,"гъиппи","ʁipːi","R(stack)","ʁipːi",,,,,,,,,,,,,,,"itsari"
"141",,"141",,,,"pl","aux",,,"гъиппри","ʁipː-ri","R(stack)-PL","ʁipːri",,,,,,,,,,,,,,,"itsari"
"142",,"142",,"СТОГ БОЛЬШОЙ","LARGE STACK","sg",,"opt",,"гибен","giben","R(large.stack)","giben",,,,,,,,,,,,,,,"itsari"
"142",,"142",,,,"pl","aux","opt",,"гибенти","giben-ti","R(large.stack)-PL","gibentʰi",,,,,,,,,,,,,,,"itsari"
"143",,"143",,"КОРОВА","COW","sg",,,,"кьвял","qʼwaˁl","R(cow)","qʼʷaˁl",,,,,,,,,,,,,,,"itsari"
"143",,"143",,,,"pl","aux",,,"кьвыли","qʼˁʷil-i","R(cow)-PL","qʼʷˁili",,,,,,,,,,,,,,,"itsari"
"144",,"144",,"БЫК","BULL","sg",,,,"бугъа","buʁa","R(bull)","buʁa",,,,,,,,,,,,,,,"itsari"
"144",,"144",,,,"pl","aux",,,"бугъни","buʁ-ni","R(bull)-PL","buʁni",,,,,,,,,,,,,,,"itsari"
"145",,"145",,"ВОЛ","OX","sg",,,,"уц","uc","R(ox)","ʔut͡sʰ",,,,,,,,,,,,,,,"itsari"
"145",,"145",,,,"pl","aux",,,"ици","ic-i","R(ox)-PL","ʔit͡sʰi",,,,,,,,,,,,,,,"itsari"
"146",,"146",,"ТЕЛКА","HEIFER","sg",,,,"чӀахъа","čʼaqa","R(heifer)","t͡ʃʼaq͡χʰa",,,,,,,,,,,,,,,"itsari"
"146",,"146",,,,"pl","aux",,,"чӀихъин","čʼiq-in","R(heifer)-PL","t͡ʃʼiq͡χʰin",,,,,,,,,,,,,,,"itsari"
"147",,"147",,"БЫЧОК","BULL-CALF","sg",,,,"кьашша","qʼašːa","R(bull.calf)","qʼaʃːa",,,,,,,,,,,,,,,"itsari"
"147",,"147",,,,"pl","aux",,,"кьишши","qʼišː-i","R(bull.calf)-PL","qʼiʃːi",,,,,,,,,,,,,,,"itsari"
"148",,"148",,"ТЕЛЁНОК","CALF","sg",,,,"къачча","qːačːa","R(calf)","qːat͡ʃːa",,,,,,,,,,,,,,,"itsari"
"148",,"148",,,,"pl","aux",,,"къиччин","qːičː-in","R(calf)-PL","qːit͡ʃːin",,,,,,,,,,,,,,,"itsari"
"149",,"149",,"МЕТКА НА УХЕ ОВЦЫ","EARMARK","sg",,,,"арцци","arcːi","R(earmark)","ʔart͡sːi",,,,,,,,,,,,,,,"itsari"
"149",,"149",,,,"pl","aux",,,"арцциппи","arcː-ipːi","R(earmark)-PL","ʔart͡sːipːi",,,,,,,,,,,,,,,"itsari"
"150",,"150",,"ОВЦА (ОБЩЕЕ СЛОВО)","SHEEP (IRRESP. OF GENDER)","sg",,,,"мацца","macːa","R(sheep)","mat͡sːa",,,,,,,,,,,,"NSG=NPL",,,"itsari"
"150",,"150",,,,"pl","aux",,,"маццурби","macː-urbi","R(sheep)-PL","mat͡sːurbi",,,,,,,,,,,,,"Several herds of sheep",,"itsari"
"151",,"151",,"БАРАН","RAM","sg",,,,"квягӀ","kʷaˁʡ","R(ram)","kʷaˁʡ",,,,,,,,,,,,,,,"itsari"
"151",,"151",,,,"pl","aux",,,"кёгӀми","kuˁʡ-mi","R(ram)-PL","kuˁʡmi",,,,,,,,,,,,,,,"itsari"
"152",,"152",,"ОВЦЕМАТКА","EWE","sg",,,,"чахъу","čaqu","R(ewe)","t͡ʃʰaq͡χʰu",,,,,,,,,,,,,,,"itsari"
"152",,"152",,,,"pl","aux",,,"чахъвни","čaqʷ-ni","R(ewe)-PL","t͡ʃʰaq͡χʰʷni",,,,,,,,,,,,,,,"itsari"
"153",,"153",,"ЯГНЁНОК (< 1 ГОДА)","LAMB (< 1 YEAR)","sg",,,,"микьара","miqʼara","R(lamb)","miqʼara",,,,,,,,,,,,,,,"itsari"
"153",,"153",,,,"pl","aux",,,"микьри","miqʼr-i","R(lamb)-PL","miqʼri",,,,,,,,,,,,,,,"itsari"
"154",,"154",,"ОВЦА МОЛОДАЯ (1-3 ГОДА)","YOUNG SHEEP (1-3 YEARS)","sg",,,,"шамянтта","šamaˁntːa","R(young.sheep)","ʃamaˁntːa",,,,,,,,,,,,,,,"itsari"
"154",,"154",,,,"pl","aux",,,"шамянттин","šamaˁntː-in","R(young.sheep)-PL","ʃamaˁntːin",,,,,,,,,,,,,,,"itsari"
"155",,"155",,"БАРАШЕК (1-3 ГОДА)","YOUNG RAM (1-3 YEARS)","sg",,,,"шам","šam","R(young.ram)","ʃam",,,,,,,,,,,,,,,"itsari"
"155",,"155",,,,"pl","aux",,,"шимри","šim-ri","R(young.ram)-PL","ʃimri",,,,,,,,,,,,,,,"itsari"
"156",,"156",,"КАБАН","BOAR","sg",,,,"жикьа","žiqʼa","R(boar)","ʒiqʼa",,,,,,,,,,,,,,,"itsari"
"156",,"156",,,,"pl","aux",,,"жикьни","žiqʼ-ni","R(boar)-PL","ʒiqʼni",,,,,,,,,,,,,,,"itsari"
"157",,"157",,"КОЗА","SHE-GOAT","sg",,,,"эчча","ečːa","R(she-goat)","ʔet͡ʃːa",,,,,,,,,,,,,,,"itsari"
"157",,"157",,,,"pl","aux",,,"эччин","ečː-in","R(she-goat)-PL","ʔet͡ʃːin",,,,,,,,,,,,,,,"itsari"
"158",,"158",,"КОЗЁЛ","HE-GOAT","sg",,,,"кьаца","qʼaca","R(he-goat)","qʼat͡sʰa",,,,,,,,,,,,,,,"itsari"
"158",,"158",,,,"pl","aux",,,"кьицни","qʼic-ni","R(he-goat)-PL","qʼit͡sʰni",,,,,,,,,,,,,,,"itsari"
"159",,"159",,"КОЗА МОЛОДАЯ (1-3 ГОДА)","YOUNG SHE-GOAT (1-3 YEARS)","sg",,,,"бесхъа","besqa","R(young.doe)","besq͡χʰa",,,,,,,,,,,,,,,"itsari"
"159",,"159",,,,"pl","aux",,,"бесхъин","besq-in","R(young.doe)-PL","besq͡χʰin",,,,,,,,,,,,,,,"itsari"
"160",,"160",,"КОЗЛЁНОК","KID (< 1 YEAR)","sg",,,,"батӀи","batʼi","R(kid)","batʼi",,,,,,,,,,,,,,,"itsari"
"160",,"160",,,,"pl","aux",,,"батӀни","batʼ-ni","R(kid)-PL","batʼni",,,,,,,,,,,,,,,"itsari"
"161",,"161",,"ЛОШАДЬ","HORSE (IRRESP. OF GENDER)","sg",,,,"йабу","jabu","R(horse)","jabu",,,,,,,,,,,,,,,"itsari"
"161",,"161",,,,"pl","aux",,,"йабни","jab-ni","R(horse)-PL","jabni",,,,,,,,,,,,,,,"itsari"
"162",,"162",,"ЖЕРЕБЕЦ","STALLION","sg",,,,"?",,,,,,,,,,,,,,,,,,"itsari"
"162",,"162",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"163",,"163",,"КОБЫЛА","MARE","sg",,,,"кквацца","kːʷacːa","R(mare)","kːʷat͡sːa",,,,,,,,,,,,,,,"itsari"
"163",,"163",,,,"pl","aux",,,"ккваццни","kːʷacː-ni","R(mare)-PL","kːʷat͡sːni",,,,,,,,,,,,,,,"itsari"
"164",,"164",,"ЖЕРЕБЁНОК","FOAL","sg",,,,"тяхӀяй","taˁħaˁj","R(foal)",,,,,,,,,,,,,,,,"itsari"
"164",,"164",,,,"pl","aux",,,"тяхӀяйти","taˁħaˁj-ti","R(foal)-PL",,,,,,,,,,,,,,,,"itsari"
"165",,"165",,"ОСЕЛ","DONKEY","sg",,,,"амгьа","amha","R(donkey)",,,,,,,,,,,,,,,,"itsari"
