"lex.id","colex.id","lc.id","concepticon.id","concept.ru","concept.en","subentry","aux","opt","excl","orthographic","phonemic","gloss","ipa","def.ru","def.en","cx1","cx1.ru","cx1.en","cx2","cx2.ru","cx2.en","cx3","cx3.ru","cx3.en","gender","notes","todo","lang"
"560",,"560",,,,"pl","aux",,,"рейадул",,,,,,,,,,,,,,,,,,"zilo"
"561",,"561",,"ГОДЕКАН","MEETING AREA","sg",,,,"кавъа",,,,,,,,,,,,,,,,,,"zilo"
"561",,"561",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"561",,"561",,,,"loc.ess","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"562",,"562",,"КОМНАТА","ROOM","abs",,,,"гьакъу",,,,,,,,,,,,,,,,,,"zilo"
"562",,"562",,,,"pl","aux",,,"гьакъобил",,,,,,,,,,,,,,,,,,"zilo"
"562",,"562",,,,"loc.ess","aux",,,"гьакъула",,,,,,,,,,,,,,,,,,"zilo"
"563",,"563",,"ДВЕРЬ","DOOR","sg",,,,"гьинц1у",,,,,,,,,,,,,,,,,,"zilo"
"563",,"563",,,,"pl","aux",,,"гьинц1олбил",,,,,,,,,,,,,,,,,,"zilo"
"564",,"564",,"ВОРОТА","GATE","sg",,,,"кав",,,,,,,,,,,,,,,,,,"zilo"
"564",,"564",,,,"pl","aux",,,"каводул",,,,,,,,,,,,,,,,,,"zilo"
"565",,"565",,"ДВЕРНОЙ КОСЯК","DOORPOST","sg",,,,"гьинц1арейл1ул",,,,,,,,,,,,,,,,,,"zilo"
"565",,"565",,,,"pl","aux",,,"гьинц1арейл1улол",,,,,,,,,,,,,,,,,,"zilo"
"566",,"566",,"ЗАМОК","LOCK (N.)","sg",,,,"рек1улол",,,,,,,,,,,,,,,,,"<strong>sg. tantum? pl. tantum? sg=pl?</strong>","zilo"
"566",,"566",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"567",,"567",,"ЗАСОВ","DOOR-BOLT","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"567",,"567",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"568",,"568",,"КЛЮЧ","KEY","sg",,,,"рек1ул",,,,,,,,,,,,,,,,,"<strong>colexified with lock?</strong>","zilo"
"568",,"568",,,,"pl","aux",,,"рек1улол",,,,,,,,,,,,,,,,,,"zilo"
"569",,"569",,"ОКНО","WINDOW","sg",,,,"ингур",,,,,,,,,,,,,,,,,,"zilo"
"569",,"569",,,,"pl","aux",,,"ингурдул",,,,,,,,,,,,,,,,,,"zilo"
"570",,"570",,"ПОЛ (ЗЕМЛЯНОЙ)","FLOOR","sg",,,,"гьоъор",,,,,,,,,,,,,,,,,,"zilo"
"570",,"570",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"570",,"570",,,,"loc.ess","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"571",,"571",,"ПОТОЛОК","CEILING","sg",,,,"эркъал",,,,,,,,,,,,,,,,,,"zilo"
"571",,"571",,,,"pl","aux",,,"эркъалол",,,,,,,,,,,,,,,,,,"zilo"
"571",,"571",,,,"loc.ess","aux",,,"эракъалъа",,,,,,,,,,,,,,,,,,"zilo"
"572",,"572",,"СТЕНА","WALL","sg",,,,"къен",,,,,,,,,,,,,,,,,,"zilo"
"572",,"572",,,,"pl","aux",,,"къенадул",,,,,,,,,,,,,,,,,,"zilo"
"573",,"573",,"ФУНДАМЕНТ","FOUNDATION","sg",,,,"гъа",,,,,,,,,,,,,,,,,"<strong>sg. tantum? pl. tantum? sg=pl?</strong>","zilo"
"573",,"573",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"574",,"574",,"ОЧАГ","FIREPLACE","sg",,,,"ахъи",,,,,,,,,,,,,,,,,,"zilo"
"574",,"574",,,,"pl","aux",,,"ахъил",,,,,,,,,,,,,,,,,,"zilo"
"575","574","575",,"ПЕЧЬ ГЛИНЯНАЯ ДЛЯ ХЛЕБА","CLAY STOVE FOR BREAD","sg",,,,"ахъи",,,,,,,,,,,,,,,,,,"zilo"
"575",,"575",,,,"pl","aux",,,"ахъил",,,,,,,,,,,,,,,,,,"zilo"
"576",,"576",,"ДЫМОХОД, ТРУБА","CHIMNEY","sg",,,,"багин",,,,,,,,,,,,,,,,,,"zilo"
"576",,"576",,,,"pl","aux",,,"багимол",,,,,,,,,,,,,,,,,,"zilo"
"577",,"577",,"ЛЕСТНИЦА","STAIRS","sg",,,,,,,,,,,,,,,,,,,,,,"zilo"
"577",,"577",,,,"pl","aux",,,"рохомил",,,,,,,,,,,,,,,,,,"zilo"
"578",,"578",,"ПОСТЕЛЬ","BEDCLOTHES","sg",,,,"бешен",,,,,,,,,,,,,,,,,,"zilo"
"578",,"578",,,,"pl","aux",,,"бешемил",,,,,,,,,,,,,,,,,,"zilo"
"579",,"579",,"ПОДУШКА","PILLOW","sg",,,,"кьехин",,,,,,,,,,,,,,,,,,"zilo"
"579",,"579",,,,"pl","aux",,,"кьехимол",,,,,,,,,,,,,,,,,,"zilo"
"580",,"580",,"ОДЕЯЛО","BLANKET","sg",,,,"одеял",,,,,,,,,,,,,,,,,,"zilo"
"580",,"580",,,,"pl","aux",,,"одеялол",,,,,,,,,,,,,,,,,,"zilo"
"581",,"581",,"КОЛЫБЕЛЬ","CRADLE","sg",,,,"кини",,,,,,,,,,,,,,,,,,"zilo"
"581",,"581",,,,"pl","aux",,,"кинил",,,,,,,,,,,,,,,,,,"zilo"
"582",,"582",,"ЮЛА","SPINNING TOP","sg",,,,"пархил",,,,,,,,,,,,,,,,,,"zilo"
"582",,"582",,,,"pl","aux",,,"пархилол",,,,,,,,,,,,,,,,,,"zilo"
"583",,"583",,"СТУЛ","CHAIR","sg",,,,"мок1о",,,,,,,,,,,,,,,,,,"zilo"
"583",,"583",,,,"pl","aux",,,"мок1ол",,,,,,,,,,,,,,,,,,"zilo"
"584",,"584",,"ТАБУРЕТ","STOOL","sg",,,,"мок1о",,,,,,,,,,,,,,,,,,"zilo"
"584",,"584",,,,"pl","aux",,,"мок1ол",,,,,,,,,,,,,,,,,,"zilo"
"585",,"585",,"СТОЛ","TABLE","sg",,,,"устул",,,,,,,,,,,,,,,,,,"zilo"
"585",,"585",,,,"pl","aux",,,"устулол",,,,,,,,,,,,,,,,,,"zilo"
"586",,"586",,"ЛАМПА","LAMP","sg",,,,"чирахъи, к1урк1ул, панавур",,,,,,,,,,,,,,,,,,"zilo"
"586",,"586",,,,"pl","aux",,,"чирахъол, к1урк1улол, панавурол",,,,,,,,,,,,,,,,,,"zilo"
"587",,"587",,"СВЕЧА","CANDLE","sg",,,,"свеча",,,,,,,,,,,,,,,,,,"zilo"
"587",,"587",,,,"pl","aux",,,"свечол",,,,,,,,,,,,,,,,,,"zilo"
"588",,"588",,"ЖЕЛОБ","GUTTER","sg",,,,"инккуб",,,,,,,,,,,,,,,,,,"zilo"
"588",,"588",,,,"pl","aux",,,"инккубол",,,,,,,,,,,,,,,,,,"zilo"
"591",,"591",,"КРЫША","ROOF","abs",,,,"ом",,,,,,,,,,,,,,,,,,"zilo"
"591",,"591",,,,"pl","aux",,,"омадул",,,,,,,,,,,,,,,,,,"zilo"
"591",,"591",,,,"loc.ess","aux",,,"омъа",,,,,,,,,,,,,,,,,,"zilo"
"592",,"592",,"БАЛКА","BEAM","sg",,,,"кьерч1о",,,,,,,,,,,,,,,,,,"zilo"
"592",,"592",,,,"pl","aux",,,"кьерч1ол",,,,,,,,,,,,,,,,,,"zilo"
"593",,"593",,"СТОЛБ ОПОРНЫЙ","WALLPOST","sg",,,,"гьу2ма",,,,,,,,,,,,,,,,,,"zilo"
"593",,"593",,,,"pl","aux",,,"гьу2мадул",,,,,,,,,,,,,,,,,,"zilo"
"594",,"594",,"ДОСКА","BOARD","sg",,,,"гьин",,,,,,,,,,,,,,,,,,"zilo"
"594",,"594",,,,"pl","aux",,,"гьинмил",,,,,,,,,,,,,,,,,,"zilo"
"595",,"595",,"КАТОК ДЛЯ КРЫШИ","ROOF ROLLER","sg",,,,"гиргин",,,,,,,,,,,,,,,,,,"zilo"
"595",,"595",,,,"pl","aux",,,"гиргимол",,,,,,,,,,,,,,,,,,"zilo"
"2015",,"0","1132",,,"sg",,,"x","л1ерч1о",,,,"бревно","log",,,,,,,,,,,,,"zilo"
"2015",,"0","1132",,,"pl","aux",,"x","л1ерч1ол",,,,,,,,,,,,,,,,,,"zilo"
"597",,"597",,"ЖЕРДЬ (ДЛЯ НАСТИЛА ПОТОЛКА)","POLE (FOR CEILING)","sg",,,,"гьума",,,,,,,,,,,,,,,,,,"zilo"
"597",,"597",,,,"pl","aux",,,"гьумадул",,,,,,,,,,,,,,,,,,"zilo"
"598",,"598",,"ПЛИТА ДЛЯ УКРЕПЛЕНИЯ КРАЕВ КРЫШИ","SLAB FOR ROOF","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"598",,"598",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"599",,"599",,"ЗЕМЛЯНОЙ РАСТВОР","MORTAR",,,,,"ч1абар",,,,,,,,,,,,,,,,,,"zilo"
"600",,"600",,"ПОЛЕ (С/Х)","FIELD (FOR CULTIVATION)","sg",,,,"хур",,,,,,,,,,,,,,,,,,"zilo"
"600",,"600",,,,"pl","aux",,,"хурдул",,,,,,,,,,,,,,,,,,"zilo"
"600",,"600",,,,"loc.ess","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"601","600","601",,"ОГОРОД","VEGETABLE GARDEN","sg",,,,"хур",,,,,,,,,,,,,,,,,,"zilo"
"601",,"601",,,,"pl","aux",,,"хурдул",,,,,,,,,,,,,,,,,,"zilo"
"602",,"602",,"ЗАБОР","FENCE","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"602",,"602",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"603",,"603",,"ПАХАТЬ","PLOW",,,,,"бекьи",,,,,,,,,,,,,,,,,,"zilo"
"604",,"604",,"БОРОЗДА","FURROW","sg",,,,"михъур",,,,,,,,,,,,,,,,,,"zilo"
"604",,"604",,,,"pl","aux",,,"михъурдул",,,,,,,,,,,,,,,,,,"zilo"
"605",,"605",,"КОПАТЬ","DIG",,,,,"хвари",,,,,,,,,,,,,,,,,,"zilo"
"606",,"606",,"ЛОПАТА","SPADE","sg",,,,"бел",,,,,,,,,,,,,,,,,,"zilo"
"606",,"606",,,,"pl","aux",,,"беладул",,,,,,,,,,,,,,,,,,"zilo"
"607",,"607",,"МОТЫГА","HOE","sg",,,,"газа",,,,,,,,,,,,,,,,,,"zilo"
"607",,"607",,,,"pl","aux",,,"газилол",,,,,,,,,,,,,,,,,,"zilo"
"608",,"608",,"ВИЛЫ","PITCHFORK","sg",,,,"квенкьа",,,,,,,,,,,,,,,,,,"zilo"
"608",,"608",,,,"pl","aux",,,"квенкьибол",,,,,,,,,,,,,,,,,,"zilo"
"609",,"609",,"ГРАБЛИ","RAKE","sg",,,,"лъарлъал",,,,,,,,,,,,,,,,,,"zilo"
"609",,"609",,,,"pl","aux",,,"лъарлъалол",,,,,,,,,,,,,,,,,,"zilo"
"610",,"610",,"КИРКА","PICK AXE","sg",,,,"урус газа",,,,,,,,,,,,,,,,,,"zilo"
"610",,"610",,,,"pl","aux",,,"урус газибол",,,,,,,,,,,,,,,,,,"zilo"
"611",,"611",,"КЛИН","WEDGE","sg",,,,"л1ут1и",,,,,,,,,,,,,,,,,,"zilo"
"611",,"611",,,,"pl","aux",,,"л1ут1ол",,,,,,,,,,,,,,,,,,"zilo"
"612",,"612",,"КОЛ","STAKE","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"612",,"612",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"613",,"613",,"СЕЯТЬ","SOW",,,,,"рекьи",,,,,,,,,,,,,,,,,,"zilo"
"614",,"614",,"ВЕЯТЬ","WINNOW",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"616",,"616",,"СЕМЕНА (СОБИР.)","SEEDS (MASS)",,,,,"щен",,,,,,,,,,,,,,,,,,"zilo"
"615",,"615",,"СЕМЯ","SEED GRANULE","sg",,,,"гага",,,,,,,,,,,,,,,,,,"zilo"
"615",,"615",,,,"pl","aux",,,"гагибол",,,,,,,,,,,,,,,,,,"zilo"
"617",,"617",,"КОСИТЬ (ТРАВУ)","MOW (V, GRASS)",,,,,"хханни",,,,,,,,,,,,,,,,,,"zilo"
"618",,"618",,"ЖАТЬ (УБИРАТЬ ЗЕРНОВЫЕ)","REAP (V, CROPS)",,,,,"бухи",,,,,,,,,,,,,,,,,,"zilo"
"619",,"619",,"СЕРП","SICKLE","sg",,,,"ничо",,,,,,,,,,,,,,,,,,"zilo"
"619",,"619",,,,"pl","aux",,,"ничол",,,,,,,,,,,,,,,,,,"zilo"
"620","619","620",,"КОСА","SCYTHE","sg",,,,"ничо",,,,,,,,,,,,,,,,,,"zilo"
"620",,"620",,,,"pl","aux",,,"ничол",,,,,,,,,,,,,,,,,,"zilo"
"621",,"621",,"СОХА","ARD PLOUGH","sg",,,,"ребццу",,,,,,,,,,,,,,,,,,"zilo"
"621",,"621",,,,"pl","aux",,,"ребццодул",,,,,,,,,,,,,,,,,,"zilo"
"622",,"622",,"СОШНИК","PLOUGHSHARE","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"622",,"622",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"623",,"623",,"ПЛУГ","PLOUGH","sg",,,,"кутум",,,,,,,,,,,,,,,,,,"zilo"
"623",,"623",,,,"pl","aux",,,"кутумол",,,,,,,,,,,,,,,,,,"zilo"
"624",,"624",,"МОЛОТИТЬ","THRESH","pfv",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"624",,"624",,,,"ipfv","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"625",,"625",,"МОЛОТИЛЬНАЯ ДОСКА","THRESHING BOARD","pl",,,,"белинол",,,,,,,,,,,,,,,,,"<strong>pl tantum?</strong>","zilo"
"626",,"626",,"КОЛОС","EAR (OF CORN)","sg",,,,"ора",,,,,,,,,,,,,,,,,,"zilo"
"626",,"626",,,,"pl","aux",,,"оробил",,,,,,,,,,,,,,,,,,"zilo"
"627",,"627",,"ОСТЬ","AWN","sg",,,,"гьума",,,,,,,,,,,,,,,,,,"zilo"
"627",,"627",,,,"pl","aux",,,"гьумадул",,,,,,,,,,,,,,,,,,"zilo"
"628",,"628",,"СОЛОМА","STRAW",,,,,"сит1а",,,,,,,,,,,,,,,,,,"zilo"
"629",,"629",,"МЯКИНА","CHAFF",,,,,"никку",,,,,,,,,,,,,,,,,,"zilo"
"630",,"630",,"ПРОСО","MILLET",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"631",,"631",,"ЗЕРНО","GRAIN (BARLEY, OATS ETC)",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"632",,"632",,"ПШЕНИЦА","WHEAT",,,,,"къири",,,,,,,,,,,,,,,,,,"zilo"
"633",,"633",,"ЯЧМЕНЬ","BARLEY",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"634",,"634",,"РОЖЬ","RYE",,,,,"ч1ори",,,,,,,,,,,,,,,,,,"zilo"
"635",,"635",,"ОВЕС","OAT",,,,,"бурч1ина",,,,,,,,,,,,,,,,,,"zilo"
"636",,"636",,"ЛУК","ONION","sg",,,,"к1онча",,,,,,,,,,,,,,,,,,"zilo"
"636",,"636",,,,"pl","aux",,,"к1ончол",,,,,,,,,,,,,,,,,,"zilo"
"637",,"637",,"ЧЕСНОК","GARLIC","sg",,,,"ражи",,,,,,,,,,,,,,,,,"<strong>mass? sg=pl? sg tantum?</strong>","zilo"
"637",,"637",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"638",,"638",,"ГОРОХ","PEA","sg",,,,"гьоли",,,,,,,,,,,,,,,,,,"zilo"
"638",,"638",,,,"pl","aux",,,"гьолил",,,,,,,,,,,,,,,,,,"zilo"
"639",,"639",,"ТРАВА","GRASS",,,,,"ч1аха",,,,,,,,,,,,,,,,,,"zilo"
"640",,"640",,"СЕНО","HAY",,,,,"гьунч1а",,,,,,,,,,,,,,,,,,"zilo"
"641",,"641",,"КОРЕНЬ","ROOT","sg",,,,"гьикьим",,,,,,,,,,,,,,,,,,"zilo"
"641",,"641",,,,"pl","aux",,,"гьикьимол",,,,,,,,,,,,,,,,,,"zilo"
"642",,"642",,"ВЕТКА","BRANCH","sg",,,,"анга",,,,,,,,,,,,,,,,,,"zilo"
"642",,"642",,,,"pl","aux",,,"ангибол",,,,,,,,,,,,,,,,,,"zilo"
"643",,"643",,"ЛИСТ","LEAF","sg",,,,"лъахиб",,,,,,,,,,,,,,,,,,"zilo"
"643",,"643",,,,"pl","aux",,,"лъахибол",,,,,,,,,,,,,,,,,,"zilo"
"644",,"644",,"ЦВЕТОК","FLOWER","sg",,,,"джинджи",,,,,,,,,,,,,,,,,,"zilo"
"644",,"644",,,,"pl","aux",,,"джинджил",,,,,,,,,,,,,,,,,,"zilo"
"645",,"645",,"ДЕРЕВО","TREE","sg",,,,"реша",,,,,,,,,,,,,,,,,,"zilo"
"645",,"645",,,,"pl","aux",,,"решобил",,,,,,,,,,,,,,,,,,"zilo"
"646",,"646",,"КУСТ","BUSH","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"646",,"646",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"647",,"647",,"ДУБ","OAK","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"647",,"647",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"648",,"648",,"БЕРЁЗА","BIRCH","sg",,,,"бехул1и реша",,,,,,,,,,,,,,,,,,"zilo"
"648",,"648",,,,"pl","aux",,,"бехул1ол решобил",,,,,,,,,,,,,,,,,,"zilo"
"649",,"649",,"ЛИПА","LIME TREE","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"649",,"649",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"651",,"651",,"КОСТОЧКА","STONE (OF FRUIT)","sg",,,,"гага",,,,,,,,,,,,,,,,,,"zilo"
"651",,"651",,,,"pl","aux",,,"гагобил",,,,,,,,,,,,,,,,,,"zilo"
"652",,"652",,"ПЕНЬ","TREE STUMP","sg",,,,"?гвангвара",,,,,,,,,,,,,,,,,,"zilo"
"652",,"652",,,,"pl","aux",,,"?гвангвардул",,,,,,,,,,,,,,,,,,"zilo"
"653",,"653",,"СТВОЛ ДЕРЕВА","TREE TRUNK","sg",,,,"кьет1ур",,,,,,,,,,,,,,,,,,"zilo"
"653",,"653",,,,"pl","aux",,,"кьет1урдул",,,,,,,,,,,,,,,,,,"zilo"
"654",,"654",,"СМОЛА","TAR",,,,,"пирц1и",,,,,,,,,,,,,,,,,,"zilo"
"655",,"655",,"КОРА","BARK (N.)","sg",,,,"хъал",,,,,,,,,,,,,,,,,,"zilo"
"655",,"655",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"656",,"656",,"ЩЕПКА","WOOD CHIP","sg",,,,"ц1уммур",,,,,,,,,,,,,,,,,,"zilo"
"656",,"656",,,,"pl","aux",,,"ц1уммурдул",,,,,,,,,,,,,,,,,,"zilo"
"657",,"657",,"ПАЛКА","STICK","sg",,,,"ц1ул",,,,,,,,,,,,,,,,,,"zilo"
"657",,"657",,,,"pl","aux",,,"ц1улибол",,,,,,,,,,,,,,,,,,"zilo"
"658",,"658",,"ПЛОД","FRUIT","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"658",,"658",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"659",,"659",,"ЯБЛОКО","APPLE","sg",,,,"инчи",,,,,,,,,,,,,,,,,,"zilo"
"659",,"659",,,,"pl","aux",,,"инчил",,,,,,,,,,,,,,,,,,"zilo"
"660",,"660",,"ГРУША","PEAR","sg",,,,"гьи2гьи2",,,,,,,,,,,,,,,,,,"zilo"
"660",,"660",,,,"pl","aux",,,"гьи2гьи2л",,,,,,,,,,,,,,,,,,"zilo"
"661",,"661",,"АБРИКОС","APRICOT","sg",,,,"къурчи",,,,,,,,,,,,,,,,,,"zilo"
"661",,"661",,,,"pl","aux",,,"къурчил",,,,,,,,,,,,,,,,,,"zilo"
"662",,"662",,"АЛЫЧА","CHERRY PLUM","sg",,,,"к1олли к1урк1ул",,,,,,,,,,,,,,,,,,"zilo"
"662",,"662",,,,"pl","aux",,,"к1олли к1урк1ул",,,,,,,,,,,,,,,,,,"zilo"
"663",,"663",,"СЛИВА","PLUM","sg",,,,"коком",,,,,,,,,,,,,,,,,,"zilo"
"663",,"663",,,,"pl","aux",,,"кокомил",,,,,,,,,,,,,,,,,,"zilo"
"664",,"664",,"БАРБАРИС","BARBERRY","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"664",,"664",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"665",,"665",,"КИЗИЛ","DOGWOOD","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"665",,"665",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"666",,"666",,"МАЛИНА","RASPBERRY","sg",,,,"ч1ат1и",,,,,,,,,,,,,,,,,"<strong>sg tantum? sg=pl?</strong>","zilo"
"666",,"666",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"667",,"667",,"ЗЕМЛЯНИКА","STRAWBERRY (WILD)","sg",,,,"гъваркъи",,,,,,,,,,,,,,,,,"<strong>sg tantum? sg=pl?</strong>","zilo"
"667",,"667",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"668",,"668",,"ЯГОДА ШИПОВНИКА","ROSE HIP","sg",,,,"гьимъал",,,,,,,,,,,,,,,,,"<strong>sg tantum? sg=pl?</strong>","zilo"
"668",,"668",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"669",,"669",,"ЧЕРЕМША","WILD LEEK","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"669",,"669",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"670",,"670",,"ТМИН","CARAWAY","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"670",,"670",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"671",,"671",,"МЯТА","MINT","sg",,,,"инццирт1а",,,,,,,,,,,,,,,,,"<strong>marked as pl. in list, typo?</strong>","zilo"
"671",,"671",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"672",,"672",,"ЛОПУХ","BURDOCK","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"672",,"672",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"673",,"673",,"КАМЫШ","REED","sg",,,,"ц1ц1ума",,,,,,,,,,,,,,,,,"<strong>marked as pl. in list, typo?</strong>","zilo"
"673",,"673",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"674",,"674",,"СОРНЯК","WEED","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"674",,"674",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"675",,"675",,"КОЛЮЧКА","THORN (SINGLE)","sg",,,,"ц1ц1ана",,,,,,,,,,,,,,,,,,"zilo"
"675",,"675",,,,"pl","aux",,,"ц1ц1анибол",,,,,,,,,,,,,,,,,,"zilo"
"676",,"676",,"КОЛЮЧЕЕ ТРАВЯНИСТОЕ РАСТЕНИЕ","THORNY PLANT","sg",,,,"ч1аха",,,,,,,,,,,,,,,,,,"zilo"
"676",,"676",,,,"pl","aux",,,"ч1ахал",,,,,,,,,,,,,,,,,,"zilo"
"677",,"677",,"КРАПИВА","NETTLE","sg",,,,"мич1ч1и",,,,,,,,,,,,,,,,,"<strong>sg tantum? sg=pl?</strong>","zilo"
"677",,"677",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"678",,"678",,"ГРИБ","MUSHROOM","sg",,,,"хорошашуб авъара",,,,,,,,,,,,,,,,,,"zilo"
"678",,"678",,,,"pl","aux",,,"хорошашубул авъардул",,,,,,,,,,,,,,,,,,"zilo"
"679",,"679",,"ДЕЛАТЬ","DO",,,,,"джеди",,,,,,,,,,,,,,,,,,"zilo"
"680",,"680",,"РАБОТАТЬ","WORK",,,,,"х1алт1ун",,,,,,,,,,,,,,,,,,"zilo"
"681",,"681",,"КОЛЛЕКТИВНАЯ РАБОТА","COLLECTIVE WORK","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"681",,"681",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"682",,"682",,"ГНУТЬ","BEND (TR)",,,,,"ч1аболъи",,,,,,,,,,,,,,,,,,"zilo"
"683",,"683",,"ГНУТЬСЯ","BEND (INTR)",,,,,"ч1аби",,,,,,,,,,,,,,,,,"<strong>does this count as colex?</strong>","zilo"
"684",,"684",,"СВЯЗЫВАТЬ (ПРЕДМЕТЫ)","TIE (OBJECTS)",,,,,"бошон",,,,,,,,,,,,,,,,,"<strong>check sem.</strong>","zilo"
"685",,"685",,"РАЗВЯЗЫВАТЬ (УЗЕЛ, ВЕРЕВКУ)","UNTIE (KNOT, ROPE)",,,,,"байчо",,,,,,,,,,,,,,,,,,"zilo"
"686",,"686",,"ЦЕПЬ","CHAIN","sg",,,,"рахас",,,,,,,,,,,,,,,,,,"zilo"
"686",,"686",,,,"pl","aux",,,"рахасол",,,,,,,,,,,,,,,,,,"zilo"
"687",,"687",,"ВЕРЁВКА","ROPE, CORD","sg",,,,"рошон",,,,,,,,,,,,,,,,,,"zilo"
"687",,"687",,,,"pl","aux",,,"рошомил",,,,,,,,,,,,,,,,,,"zilo"
"688",,"688",,"УЗЕЛ","KNOT (NOUN)","sg",,,,"к1ору",,,,,,,,,,,,,,,,,"<strong>which is primary?</strong>","zilo"
"688",,"688",,,,"pl","aux",,,"к1орудул",,,,,,,,,,,,,,,,,,"zilo"
"2016",,"688",,"УЗЕЛ","KNOT (NOUN)","sg",,,,"киц1у",,,,,,,,,,,,,,,,,,"zilo"
"2016",,"688",,,,"pl","aux",,,"киц1обил",,,,,,,,,,,,,,,,,,"zilo"
"689",,"689",,"БИТЬ, ИЗБИВАТЬ","BEAT (OF HUMAN)",,,,,"ч1инни",,,,,,,,,,,,,,,,,,"zilo"
"690",,"690",,"УДАРЯТЬ (ОДНОКРАТНО)","HIT (ONCE)",,,,,"джаби",,,,,,,,,,,,,,,,,,"zilo"
"691",,"691",,"РУБИТЬ","CUT (WOOD)",,,,,"р=укъи",,,,,,,,,,,,,,,,,,"zilo"
"692","691","692",,"КРОШИТЬ, РЕЗАТЬ НА КУСКИ","CUT TO PIECES",,,,,"б=укъи",,,,,,,,,,,,,,,,,,"zilo"
"693",,"693",,"ПОРЕЗАТЬ","CUT",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"694",,"694",,"ЗАРЕЗАТЬ, ЗАБИТЬ (СКОТИНУ)","SLAUGHTER (CATTLE)",,,,,"б=ихъу",,,,,,,,,,,,,,,,,,"zilo"
"695",,"695",,"НОЖ","KNIFE","sg",,,,"бесун",,,,,,,,,,,,,,,,,,"zilo"
"695",,"695",,,,"pl","aux",,,"бесумол",,,,,,,,,,,,,,,,,,"zilo"
"696",,"696",,"НОЖНИЦЫ","SCISSORS","sg",,,,"исир",,,,,,,,,,,,,,,,,,"zilo"
